chr	start	end	leaf	fruit
chr	start	end	mid	leaf	fruit	mean_RPKM	max_RPKM	geneN
Chr01A	12210000	12240000	12225000	13.52047125	14.7479395	14.134205375	20.8196535	4
Chr01A	12240000	12270000	12255000	4.46885333333333	21.4545683333333	12.9617108333333	21.5865686666667	3
Chr01A	12270000	12300000	12285000	11.5990715	10.218453	10.90876225	14.7035375	4
Chr01A	12300000	12330000	12315000	13.894394	20.442568	17.168481	20.442568	2
Chr01A	12330000	12360000	12345000	15.7310055	19.0487325	17.389869	19.0487325	2
Chr01A	12360000	12390000	12375000	70.24628	46.229933	58.2381065	70.24628	1
Chr01A	12390000	12420000	12405000	142.297733	89.675568	115.9866505	147.137976	2
Chr01A	12420000	12450000	12435000	4.8937005	8.523584	6.70864225	8.523584	2
Chr01A	12450000	12480000	12465000	14.5158115	13.12770075	13.821756125	15.0816555	4
Chr01A	12480000	12510000	12495000	0	0	0	0	1
Chr01A	12510000	12540000	12525000	0	0	0	0	0
Chr01A	12540000	12570000	12555000	0	0	0	0	1
Chr01A	12570000	12600000	12585000	0	0	0	0	3
Chr01A	12600000	12630000	12615000	28.137765	34.0163493333333	31.0770571666667	34.2890173333333	3
Chr01A	12630000	12660000	12645000	0.4505685	0.3232045	0.3868865	0.4786845	2
Chr01A	12660000	12690000	12675000	14.46532	9.540106	12.002713	17.2653715	4
Chr01A	12690000	12720000	12705000	63.335442	41.8167716666667	52.5761068333333	63.335442	3
Chr01A	12720000	12750000	12735000	0	0.148457	0.0742285	0.148457	1
Chr01A	12750000	12780000	12765000	32.1870545	25.0451405	28.6160975	35.88745675	4
Chr01A	12780000	12810000	12795000	0.145758	0.179772	0.162765	0.179772	1
Chr01A	12810000	12840000	12825000	0.03143	0.030684	0.031057	0.062114	4
Chr01A	12840000	12870000	12855000	266.054627	145.673729	205.864178	266.9377165	2
Chr01A	12870000	12900000	12885000	0.1898655	0.294528	0.24219675	0.294528	2
Chr01A	12900000	12930000	12915000	6.0389055	11.5305145	8.78471	11.5305145	2
Chr01A	12930000	12960000	12945000	0.05203	0.12385075	0.087940375	0.12385075	4
Chr01A	12960000	12990000	12975000	0.0198925	0.194464	0.10717825	0.194464	2
Chr01A	12990000	13020000	13005000	20.14309125	18.53395075	19.338521	26.130691	4
Chr01A	13020000	13050000	13035000	1.38146	1.496366	1.438913	1.66146033333333	3
Chr01A	13050000	13080000	13065000	3.3269155	2.8509175	3.0889165	3.48213	2
Chr01A	13080000	13110000	13095000	3.50842466666667	5.25352966666667	4.38097716666667	5.25352966666667	3
Chr01A	13110000	13140000	13125000	1.7569035	2.3363585	2.046631	2.3363585	2
Chr01A	13140000	13170000	13155000	1.3087504	1.4586468	1.3836986	1.5384694	5
Chr01A	13170000	13200000	13185000	0.40397725	0.3947245	0.399350875	0.45134125	4
Chr01A	13200000	13230000	13215000	0.279365	1.6344255	0.95689525	1.6344255	2
Chr01A	13230000	13260000	13245000	1.868244	2.75563	2.311937	2.75563	2
Chr01A	13260000	13290000	13275000	0	0	0	0	0
Chr01A	13290000	13320000	13305000	2.453028	3.07071525	2.761871625	3.08861175	4
Chr01A	13320000	13350000	13335000	1.100309	2.6510095	1.87565925	2.6510095	2
Chr01A	13350000	13380000	13365000	0.974762333333333	0.948847	0.961804666666667	1.02331633333333	3
Chr01A	13380000	13410000	13395000	6.9451162	9.0847784	8.0149473	9.0847784	5
Chr01A	13410000	13440000	13425000	7.76526883333333	6.3344115	7.04984016666667	8.80033766666667	6
Chr01A	13440000	13470000	13455000	40.254186	51.20274	45.728463	51.20274	1
Chr01A	13470000	13500000	13485000	3.763573	4.91310366666667	4.33833833333333	5.23734166666667	3
Chr01A	13500000	13530000	13515000	5.0255125	2.5383065	3.7819095	5.0255125	2
Chr01A	13530000	13560000	13545000	4.29542525	3.36746625	3.83144575	4.5609605	4
Chr01A	13560000	13590000	13575000	3.8476615	3.11858525	3.483123375	3.85509225	4
Chr01A	13590000	13620000	13605000	4.39077533333333	3.771145	4.08096016666667	4.94623266666667	3
Chr01A	13620000	13650000	13635000	6.83875166666667	5.60510066666667	6.22192616666667	6.83875166666667	3
Chr01A	13650000	13680000	13665000	1.081663	3.1601555	2.12090925	3.1601555	2
Chr01A	13680000	13710000	13695000	3.3749875	3.47356025	3.424273875	3.85254225	4
Chr01A	13710000	13740000	13725000	8.79386375	2.77402975	5.78394675	8.866811	4
Chr01A	13740000	13770000	13755000	9.506382	10.460891	9.9836365	10.460891	1
Chr01A	13770000	13800000	13785000	7.8651875	6.251557	7.05837225	7.8651875	2
Chr01A	13800000	13830000	13815000	1.081692	0.246564666666667	0.664128333333333	1.18741133333333	3
Chr01A	13830000	13860000	13845000	58.5798005	31.9007695	45.240285	58.5798005	2
Chr01A	13860000	13890000	13875000	0.2005455	0.5452655	0.3729055	0.5452655	2
Chr01A	13890000	13920000	13905000	0.687542	3.707322	2.197432	3.707322	1
Chr01A	13920000	13950000	13935000	2.359875	3.086341	2.723108	3.086341	1
Chr01A	13950000	13980000	13965000	53.90619725	101.8497845	77.877990875	102.118758	4
Chr01A	13980000	14010000	13995000	5.97910766666667	8.99169733333333	7.4854025	9.32113666666667	3
Chr01A	14010000	14040000	14025000	2.1213532	1.634853	1.8781031	2.2346334	5
Chr01A	14040000	14070000	14055000	32.533139	17.009302	24.7712205	35.883252	5
Chr01A	14070000	14100000	14085000	18.352869	27.397958	22.8754135	27.397958	1
Chr01A	14100000	14130000	14115000	58.154209	17.5994203333333	37.8768146666667	58.403401	3
Chr01A	14130000	14160000	14145000	9.56740375	8.50416125	9.0357825	9.913255	4
Chr01A	14160000	14190000	14175000	2.3068335	1.7156475	2.0112405	2.564492	4
Chr01A	14190000	14220000	14205000	3.395228	0.191324	1.793276	3.395228	1
Chr01A	14220000	14250000	14235000	2.394957	12.3283145	7.36163575	12.3283145	2
Chr01A	14250000	14280000	14265000	1.83353333333333	1.49636533333333	1.66494933333333	1.83353333333333	3
Chr01A	14280000	14310000	14295000	18.2598725	18.765933	18.51290275	18.85508975	4
Chr01A	14310000	14340000	14325000	0	0.128733	0.0643665	0.128733	1
Chr01A	14340000	14370000	14355000	0	0	0	0	1
Chr01A	14370000	14400000	14385000	70.007336	72.4307718	71.2190539	75.8706502	5
Chr01A	14400000	14430000	14415000	65.4349748	23.2789896	44.3569822	68.0363314	5
Chr01A	14430000	14460000	14445000	11.242742	13.1691436666667	12.2059428333333	14.2108333333333	3
Chr01A	14460000	14490000	14475000	34.708762	83.54719	59.127976	83.54719	1
Chr01A	14490000	14520000	14505000	0	0.934534	0.467267	0.934534	1
Chr01A	14520000	14550000	14535000	1.937613	0.756958	1.3472855	1.937613	1
Chr01A	14550000	14580000	14565000	1.0084258	0.6542364	0.8313311	1.196983	5
Chr01A	14580000	14610000	14595000	9.25546066666667	9.63056066666667	9.44301066666667	11.2949083333333	3
Chr01A	14610000	14640000	14625000	5.481949	5.984494	5.7332215	6.0448025	2
Chr01A	14640000	14670000	14655000	5.89320425	4.84245475	5.3678295	6.82523725	4
Chr01A	14670000	14700000	14685000	4.6646315	7.6920265	6.178329	7.795464	4
Chr01A	14700000	14730000	14715000	9.09902666666667	6.46950733333333	7.784267	13.422711	3
Chr01A	14730000	14760000	14745000	52.8699985	71.600828	62.23541325	76.73884425	4
Chr01A	14760000	14790000	14775000	80.2404795	28.347575	54.29402725	80.2404795	2
Chr01A	14790000	14820000	14805000	13.34408425	19.1151805	16.229632375	19.62057425	4
Chr01A	14820000	14850000	14835000	8.18436033333333	43.7974736666667	25.990917	43.7974736666667	3
Chr01A	14850000	14880000	14865000	4.8944525	3.8661175	4.380285	5.0068225	2
Chr01A	14880000	14910000	14895000	0	0	0	0	0
Chr01A	14910000	14940000	14925000	362.165478	85.197132	223.681305	370.231468	2
Chr01A	14940000	14970000	14955000	6.010469	7.7935125	6.90199075	7.7935125	6
Chr01A	14970000	1.5e+07	14985000	15.3578964	41.490793	28.4243447	41.7977234	5
Chr01A	1.5e+07	15030000	15015000	12.82069025	10.71585875	11.7682745	14.89786075	4
Chr01A	15030000	15060000	15045000	28.3254596666667	12.9411186666667	20.6332891666667	28.3254596666667	3
Chr01A	15060000	15090000	15075000	7.8227085	13.3108175	10.566763	13.3108175	2
Chr01A	15090000	15120000	15105000	40.252609	98.707799	69.480204	98.707799	1
Chr01A	15120000	15150000	15135000	21.1544693333333	23.164912	22.1596906666667	26.941208	3
Chr01A	15150000	15180000	15165000	112.839645	108.298055	110.56885	112.839645	1
Chr01A	15180000	15210000	15195000	0.95782975	2.75783425	1.857832	2.75783425	4
Chr01A	15210000	15240000	15225000	0.752115	1.159782	0.9559485	1.159782	2
Chr01A	15240000	15270000	15255000	86.9034995	26.903113	56.90330625	86.9034995	2
Chr01A	15270000	15300000	15285000	32.0281496666667	37.1812303333333	34.60469	37.1812303333333	3
Chr01A	15300000	15330000	15315000	21.9166125	19.97562325	20.946117875	22.12656125	4
Chr01A	15330000	15360000	15345000	5.67106583333333	7.9744075	6.82273666666667	8.722972	6
Chr01A	15360000	15390000	15375000	4.8271485	3.8819405	4.3545445	4.8271485	2
Chr01A	15390000	15420000	15405000	23.017248	15.335007	19.1761275	29.6371316666667	3
Chr01A	15420000	15450000	15435000	5.445439125	4.860068	5.1527535625	5.445439125	8
Chr01A	15450000	15480000	15465000	13.77201275	28.2652545	21.018633625	28.2652545	4
Chr01A	15480000	15510000	15495000	11.8989648	11.7862422	11.8426035	12.6148742	5
Chr01A	15510000	15540000	15525000	0	0	0	0	0
Chr01A	15540000	15570000	15555000	34.057512	58.2843385	46.17092525	58.2843385	2
Chr01A	15570000	15600000	15585000	27.9720025	30.88054175	29.426272125	32.9577585	4
Chr01A	15600000	15630000	15615000	9.7664716	11.7258572	10.7461644	11.744018	5
Chr01A	15630000	15660000	15645000	0.330712	3.690631	2.0106715	3.690631	1
Chr01A	15660000	15690000	15675000	0	0	0	0	0
Chr01A	15690000	15720000	15705000	2.85014	12.380041	7.6150905	12.380041	1
Chr01A	15720000	15750000	15735000	5.97835366666667	12.2235516666667	9.10095266666667	12.3593921666667	6
Chr01A	15750000	15780000	15765000	9.59622	9.32689433333333	9.46155716666667	10.2274118333333	6
Chr01A	15780000	15810000	15795000	26.191752	24.7372156666667	25.4644838333333	41.8824063333333	3
Chr01A	15810000	15840000	15825000	124.8371265	37.599709	81.21841775	124.8371265	2
Chr01A	15840000	15870000	15855000	62.569744	111.423644	86.996694	111.423644	1
Chr01A	15870000	15900000	15885000	0.2954325	14.75019925	7.522815875	14.75019925	4
Chr01A	15900000	15930000	15915000	8.470726	13.173678	10.822202	13.173678	1
Chr01A	15930000	15960000	15945000	8.608164	12.52433	10.566247	12.52433	1
Chr01A	15960000	15990000	15975000	7.26736	23.944119	15.6057395	23.944119	1
Chr01A	15990000	16020000	16005000	34.046984	4.366506	19.206745	34.046984	1
Chr01A	16020000	16050000	16035000	0.565103	1.7354425	1.15027275	1.7354425	2
Chr01A	16050000	16080000	16065000	7.812106	7.496125	7.6541155	8.593716	4
Chr01A	16080000	16110000	16095000	15.9774653333333	11.6827	13.8300826666667	15.9774653333333	3
Chr01A	16110000	16140000	16125000	5.86811	3.5337575	4.70093375	5.86811	2
Chr01A	16140000	16170000	16155000	0.327541	3.018657	1.673099	3.018657	1
Chr01A	16170000	16200000	16185000	0	1.2578555	0.62892775	1.2578555	2
Chr01A	16200000	16230000	16215000	0	0	0	0	0
Chr01A	16230000	16260000	16245000	0.814665	0.5307935	0.67272925	0.814665	2
Chr01A	16260000	16290000	16275000	24.8179746	22.6642078	23.7410912	24.9675674	5
Chr01A	16290000	16320000	16305000	22.7647813333333	22.0624691666667	22.41362525	24.1500288333333	6
Chr01A	16320000	16350000	16335000	266.2346545	33.5832945	149.9089745	266.2346545	2
Chr01A	16350000	16380000	16365000	10.1146912	6.4547434	8.2847173	13.0447928	5
Chr01A	16380000	16410000	16395000	0.134976333333333	0.511495	0.323235666666667	0.511495	3
Chr01A	16410000	16440000	16425000	0	0	0	0	0
Chr01A	16440000	16470000	16455000	0.13224175	1.3213695	0.726805625	1.3213695	4
Chr01A	16470000	16500000	16485000	5.943568	6.991968	6.467768	7.348068	2
Chr01A	16500000	16530000	16515000	2.5798	22.047298	12.313549	22.0866665	4
Chr01A	16530000	16560000	16545000	8.052726	3.024949	5.5388375	8.052726	1
Chr01A	16560000	16590000	16575000	4.66212325	3.16340575	3.9127645	5.03778825	4
Chr01A	16590000	16620000	16605000	1.33101975	3.89876225	2.614891	3.89876225	4
Chr01A	16620000	16650000	16635000	1.15210366666667	1.992148	1.57212583333333	2.06325566666667	3
Chr01A	16650000	16680000	16665000	0.639564666666667	0.930711	0.785137833333333	0.985269666666667	3
Chr01A	16680000	16710000	16695000	30.185484	31.833296	31.00939	31.8839135	2
Chr01A	16710000	16740000	16725000	6.91655	13.2368675	10.07670875	13.25005225	4
Chr01A	16740000	16770000	16755000	2.11506575	1.6556815	1.885373625	2.486132	4
Chr01A	16770000	16800000	16785000	11.297155	18.8157476666667	15.0564513333333	18.8157476666667	3
Chr01A	16800000	16830000	16815000	0.062584	0.088452	0.075518	0.088452	1
Chr01A	16830000	16860000	16845000	3.6487145	2.623683	3.13619875	3.6487145	2
Chr01A	16860000	16890000	16875000	0	0	0	0	1
Chr01A	16890000	16920000	16905000	0.4553075	0.953791	0.70454925	1.16818175	4
Chr01A	16920000	16950000	16935000	0.3867325	0.4013375	0.394035	0.4013375	2
Chr01A	16950000	16980000	16965000	2.445626	0.9092045	1.67741525	2.445626	2
Chr01A	16980000	17010000	16995000	0.019929	0.251383	0.135656	0.251383	1
Chr01A	17010000	17040000	17025000	7.32921533333333	15.8969578333333	11.6130865833333	16.7296326666667	6
Chr01A	17040000	17070000	17055000	1.66790614285714	1.02781928571429	1.34786271428571	1.76383642857143	7
Chr01A	17070000	17100000	17085000	6.2831395	5.9204565	6.101798	7.05622625	4
Chr01A	17100000	17130000	17115000	7.81990525	9.1024375	8.461171375	9.20265625	4
Chr01A	17130000	17160000	17145000	8.5075635	13.5419925	11.024778	13.5419925	2
Chr01A	17160000	17190000	17175000	51.358805	61.058608	56.2087065	61.058608	1
Chr01A	17190000	17220000	17205000	8.3907532	8.6957998	8.5432765	9.1511552	5
Chr01A	17220000	17250000	17235000	8.6674905	4.73858025	6.703035375	9.358219	4
Chr01A	17250000	17280000	17265000	31.6453301428571	31.6298735714286	31.6376018571429	36.0787227142857	7
Chr01A	17280000	17310000	17295000	7.0466515	10.670628	8.85863975	10.670628	2
Chr01A	17310000	17340000	17325000	8.0956265	8.3683675	8.231997	8.92432975	4
Chr01A	17340000	17370000	17355000	6.93864466666667	7.303619	7.12113183333333	7.91267133333333	3
Chr01A	17370000	17400000	17385000	10.701046	12.136062	11.418554	12.136062	1
Chr01A	17400000	17430000	17415000	0	0.02371225	0.011856125	0.02371225	4
Chr01A	17430000	17460000	17445000	6.0398305	9.96374633333333	8.00178841666667	10.9760003333333	6
Chr01A	17460000	17490000	17475000	4.860681	5.027773	4.944227	6.6193662	5
Chr01A	17490000	17520000	17505000	9.5828445	11.7435331666667	10.6631888333333	12.0697953333333	6
Chr01A	17520000	17550000	17535000	11.3607082	25.3256918	18.3432	25.3256918	5
Chr01A	17550000	17580000	17565000	72.683137	37.282781	54.982959	72.726231	2
Chr01A	17580000	17610000	17595000	0.646907	1.47302	1.0599635	1.680627	2
Chr01A	17610000	17640000	17625000	9.37406271428572	9.28668028571429	9.3303715	11.5255737142857	7
Chr01A	17640000	17670000	17655000	1.198744	1.908622	1.553683	1.908622	1
Chr01A	17670000	17700000	17685000	36.6283636666667	26.1122213333333	31.3702925	38.2605036666667	3
Chr01A	17700000	17730000	17715000	83.4146008333333	51.0178515	67.2162261666667	83.7266356666667	6
Chr01A	17730000	17760000	17745000	0.7059225	1.238473	0.97219775	1.238473	2
Chr01A	17760000	17790000	17775000	15.1612955	32.023502	23.59239875	32.31291275	4
Chr01A	17790000	17820000	17805000	0	0.373968	0.186984	0.373968	1
Chr01A	17820000	17850000	17835000	239.15398925	63.2425375	151.198263375	253.0045505	4
Chr01A	17850000	17880000	17865000	6.0819994	7.6461612	6.8640803	8.5703274	5
Chr01A	17880000	17910000	17895000	13.21806925	14.28610325	13.75208625	17.3908055	4
Chr01A	17910000	17940000	17925000	9.689572	10.8006686666667	10.2451203333333	11.035976	6
Chr01A	17940000	17970000	17955000	3.8885264	8.3855786	6.1370525	8.3855786	5
Chr01A	17970000	1.8e+07	17985000	24.7615538	22.1271494	23.4443516	25.6918904	5
Chr01A	1.8e+07	18030000	18015000	7.4984335	9.18199	8.34021175	9.18199	2
Chr01A	18030000	18060000	18045000	7.72980525	10.24788275	8.988844	10.24788275	4
Chr01A	18060000	18090000	18075000	10.52644425	22.4688755	16.497659875	22.58301125	4
Chr01A	18090000	18120000	18105000	3.8809355	2.81332275	3.347129125	3.9142885	4
Chr01A	18120000	18150000	18135000	7.97367	0.296079	4.1348745	7.97367	1
Chr01A	18150000	18180000	18165000	6.42780066666667	7.520341	6.97407083333333	7.73948633333333	3
Chr01A	18180000	18210000	18195000	4.8019372	7.2149436	6.0084404	7.221393	5
Chr01A	18210000	18240000	18225000	25.2117566666667	34.4714405	29.8415985833333	35.2141785	6
Chr01A	18240000	18270000	18255000	17.8952522	14.9078044	16.4015283	21.5227552	5
Chr01A	18270000	18300000	18285000	9.23834566666667	9.42604	9.33219283333333	11.060483	3
Chr01A	18300000	18330000	18315000	11.470761	13.572892	12.5218265	13.778474	2
Chr01A	18330000	18360000	18345000	9.2930755	15.149007	12.22104125	15.149007	2
Chr01A	18360000	18390000	18375000	6.6620255	7.4800355	7.0710305	7.4800355	2
Chr01A	18390000	18420000	18405000	0.193832	0	0.096916	0.193832	1
Chr01A	18420000	18450000	18435000	20.516118	59.14728625	39.831702125	60.15829225	4
Chr01A	18450000	18480000	18465000	14.7020562	22.8483406	18.7751984	22.8483406	5
Chr01A	18480000	18510000	18495000	24.4846906	26.30226	25.3934753	26.3181588	5
Chr01A	18510000	18540000	18525000	36.5146675	25.0758043333333	30.7952359166667	36.8988045	6
Chr01A	18540000	18570000	18555000	14.7941806666667	6.27964266666667	10.5369116666667	16.8169446666667	3
Chr01A	18570000	18600000	18585000	17.9950225	10.753783	14.37440275	18.053764	4
Chr01A	18600000	18630000	18615000	7.635932	3.145092	5.390512	7.635932	1
Chr01A	18630000	18660000	18645000	4.853621	7.476946	6.1652835	7.476946	1
Chr01A	18660000	18690000	18675000	57.3030575	35.22175925	46.262408375	57.3030575	4
Chr01A	18690000	18720000	18705000	23.3684485	10.7853635	17.076906	24.120222	6
Chr01A	18720000	18750000	18735000	38.75761275	32.25490675	35.50625975	41.2544205	4
Chr01A	18750000	18780000	18765000	9.9992715	13.01329175	11.506281625	13.848492	4
Chr01A	18780000	18810000	18795000	5.703231	12.4968593333333	9.10004516666667	12.4968593333333	3
Chr01A	18810000	18840000	18825000	4.09130728571429	3.96208471428571	4.026696	4.61331371428571	7
Chr01A	18840000	18870000	18855000	27.5321478333333	22.5390726666667	25.03561025	29.5842541666667	6
Chr01A	18870000	18900000	18885000	12.0822727142857	17.7796398571429	14.9309562857143	20.9011924285714	7
Chr01A	18900000	18930000	18915000	21.7043166666667	38.3556846666667	30.0300006666667	38.5709116666667	3
Chr01A	18930000	18960000	18945000	0.730214142857143	0.751977	0.741095571428572	0.847680714285714	7
Chr01A	18960000	18990000	18975000	0.447373166666667	1.198146	0.822759583333333	1.20814966666667	6
Chr01A	18990000	19020000	19005000	1.82391633333333	3.97210233333333	2.89800933333333	3.97210233333333	3
Chr01A	19020000	19050000	19035000	1.581683	3.39117583333333	2.48642941666667	3.40412383333333	6
Chr01A	19050000	19080000	19065000	18.3424211666667	19.4388805	18.8906508333333	21.4439275	6
Chr01A	19080000	19110000	19095000	4.883241	5.706992	5.2951165	6.8716585	4
Chr01A	19110000	19140000	19125000	89.8495705	80.76004525	85.304807875	96.61966225	4
Chr01A	19140000	19170000	19155000	18.0811203333333	20.6730648333333	19.3770925833333	21.4023486666667	6
Chr01A	19170000	19200000	19185000	15.327683	16.2357683333333	15.7817256666667	23.924812	3
Chr01A	19200000	19230000	19215000	12.7705946666667	9.39308233333333	11.0818385	12.7705946666667	3
Chr01A	19230000	19260000	19245000	4.84294666666667	6.80798633333333	5.8254665	6.80798633333333	3
Chr01A	19260000	19290000	19275000	5.82542133333333	12.705741	9.26558116666667	12.705741	3
Chr01A	19290000	19320000	19305000	4.97799325	5.0270945	5.002543875	6.7878395	4
Chr01A	19320000	19350000	19335000	8.04172133333333	14.9250813333333	11.4834013333333	14.9250813333333	3
Chr01A	19350000	19380000	19365000	12.976232	1.70278033333333	7.33950616666667	13.9326366666667	3
Chr01A	19380000	19410000	19395000	6.874697	8.90097875	7.887837875	11.08072225	4
Chr01A	19410000	19440000	19425000	24.5578756666667	15.70017	20.1290228333333	24.5744996666667	3
Chr01A	19440000	19470000	19455000	16.4860936	17.4944736	16.9902836	21.9564282	5
Chr01A	19470000	19500000	19485000	23.5731872	38.2323454	30.9027663	40.2644608	5
Chr01A	19500000	19530000	19515000	20.3955255	17.2505031666667	18.8230143333333	23.3999148333333	6
Chr01A	19530000	19560000	19545000	2.33323833333333	3.12034916666667	2.72679375	3.420614	6
Chr01A	19560000	19590000	19575000	30.137223	8.06879925	19.103011125	31.7404995	4
Chr01A	19590000	19620000	19605000	219.840686333333	176.458263333333	198.149474833333	223.205248333333	3
Chr01A	19620000	19650000	19635000	1.751227	2.489786	2.1205065	3.3343124	5
Chr01A	19650000	19680000	19665000	5.962275	5.42208575	5.692180375	7.58229125	4
Chr01A	19680000	19710000	19695000	16.6428766666667	56.571979	36.6074278333333	57.093046	3
Chr01A	19710000	19740000	19725000	12.3977028	97.8720766	55.1348897	97.8720766	5
Chr01A	19740000	19770000	19755000	10.6445035	17.9650775	14.3047905	18.3256295	4
Chr01A	19770000	19800000	19785000	15.7972418	14.5929846	15.1951132	16.3312146	5
Chr01A	19800000	19830000	19815000	33.526604875	19.319415625	26.42301025	38.198525875	8
Chr01A	19830000	19860000	19845000	18.7899023333333	36.7785893333333	27.7842458333333	36.7785893333333	3
Chr01A	19860000	19890000	19875000	24.5199956666667	28.8885741666667	26.7042849166667	29.9943478333333	6
Chr01A	19890000	19920000	19905000	6.60395666666667	3.194023	4.89898983333333	6.60395666666667	3
Chr01A	19920000	19950000	19935000	86.4332936666667	195.997104	141.215198833333	198.429053333333	3
Chr01A	19950000	19980000	19965000	68.74476425	64.02040975	66.382587	71.835831	4
Chr01A	19980000	20010000	19995000	19.717812	22.8673784	21.2925952	30.1857498	5
Chr01A	20010000	20040000	20025000	0.3716378	0.3002322	0.335935	0.4086026	5
Chr01A	20040000	20070000	20055000	4.40841714285714	6.765153	5.58678507142857	6.837588	7
Chr01A	20070000	20100000	20085000	115.786803142857	27.5146494285714	71.6507262857143	117.181167571429	7
Chr01A	20100000	20130000	20115000	207.195021	140.36509	173.7800555	207.195021	1
Chr01A	20130000	20160000	20145000	34.34193225	11.410992	22.876462125	36.308143	4
Chr01A	20160000	20190000	20175000	22.5779751666667	17.489417	20.0336960833333	24.8579366666667	6
Chr01A	20190000	20220000	20205000	20.1424636666667	24.6325523333333	22.387508	29.3663366666667	3
Chr01A	20220000	20250000	20235000	24.7538425	19.053215	21.90352875	31.131325	2
Chr01A	20250000	20280000	20265000	49.11412775	45.445615	47.279871375	55.66124375	4
Chr01A	20280000	20310000	20295000	1.87519833333333	4.543179	3.20918866666667	4.71443066666667	3
Chr01A	20310000	20340000	20325000	45.1983515	34.97622175	40.087286625	51.85162625	4
Chr01A	20340000	20370000	20355000	2.65464625	2.07217825	2.36341225	2.81831925	4
